date,Mkt,SMB,HML,UMD,RF
1960-06-09,0.121,-0.09,-0.07,0.37,0.011
1960-06-10,0.071,-0.01,-0.09,0.26,0.011
1960-06-13,0.071,0.03,0.02,0.56,0.011
1960-06-14,0.0009999999999999992,0.04,-0.55,0.93,0.011
1960-06-15,-0.529,0.49,-0.12,0.47,0.011
1960-06-16,-0.08900000000000001,0.32,-0.34,0.14,0.011
1960-06-17,-0.08900000000000001,0.2,-0.17,0.04,0.011
1960-06-20,-0.369,0.38,-0.16,-0.16,0.011
1960-06-21,-0.08900000000000001,-0.33,0.3,-0.28,0.011
1960-06-22,0.221,-0.16,0.72,-0.4,0.011
1960-06-23,0.47100000000000003,-0.21,0.15,-0.07,0.011
1960-06-24,0.161,-0.03,0.02,0.06,0.011
1960-06-27,-0.549,0.52,-0.39,0.71,0.011
1960-06-28,-0.689,0.28,-0.35,0.4,0.011
1960-06-29,0.051000000000000004,0.11,-0.31,-0.14,0.011
1960-06-30,-0.049,0.19,-0.08,0.26,0.011
1960-07-01,0.247,0.27,-0.13,0.2,0.007
1960-07-05,-0.103,-0.15,0.06,0.1,0.007
1960-07-06,-0.153,-0.36,0.35,-0.17,0.007
1960-07-07,0.537,0.02,0.02,-0.19,0.007
1960-07-08,0.267,-0.12,0.23,0.01,0.007
1960-07-11,-0.883,0.21,0.11,-0.2,0.007
1960-07-12,-1.0630000000000002,-0.07,0.72,-0.2,0.007
1960-07-13,-0.253,0.06,0.43,-0.18,0.007
1960-07-14,0.017,-0.07,-0.32,0.21,0.007
1960-07-15,-0.043000000000000003,0.1,0.25,0.33,0.007
1960-07-18,-0.613,-0.24,0.47,-0.33,0.007
1960-07-19,0.027,-0.04,0.09,-0.07,0.007
1960-07-20,-0.143,0.42,-0.19,0.01,0.007
1960-07-21,-0.863,0.33,0.05,0.2,0.007
1960-07-22,-0.6829999999999999,-0.24,0.39,-0.13,0.007
1960-07-25,-1.1030000000000002,-0.12,-0.18,-0.29,0.007
1960-07-26,0.707,-0.16,-0.21,0.4,0.007
1960-07-27,-0.653,-0.19,0.15,-0.02,0.007
1960-07-28,0.8170000000000001,-0.07,0.21,-0.18,0.007
1960-07-29,1.7469999999999999,-0.11,-0.39,0.41,0.007
1960-08-01,-0.043000000000000003,-0.03,-0.11,0.16,0.007
1960-08-02,-0.813,0.04,0.2,-0.02,0.007
1960-08-03,-0.523,0.25,-0.01,0.28,0.007
1960-08-04,0.317,-0.32,-0.07,0.19,0.007
1960-08-05,1.047,-0.12,0.07,0.03,0.007
1960-08-08,0.197,0.03,0.15,-0.15,0.007
1960-08-09,0.5670000000000001,-0.43,0.54,-0.27,0.007
1960-08-10,0.427,0.13,0.08,0.01,0.007
1960-08-11,0.417,0.3,-0.17,0.21,0.007
1960-08-12,0.687,0.17,-0.11,-0.43,0.007
1960-08-15,-0.013000000000000001,-0.07,0.1,0.19,0.007
1960-08-16,0.247,0.29,-0.23,0.32,0.007
1960-08-17,0.307,0.15,-0.25,0.34,0.007
1960-08-18,-0.003,0.0,-0.08,0.04,0.007
1960-08-19,0.327,-0.27,0.09,0.04,0.007
1960-08-22,0.28700000000000003,-0.14,0.02,-0.06,0.007
1960-08-23,0.917,-0.41,0.26,-0.76,0.007
1960-08-24,0.507,-0.15,0.02,-0.56,0.007
1960-08-25,-0.423,0.26,0.2,0.54,0.007
1960-08-26,-0.283,0.4,-0.08,0.27,0.007
1960-08-29,-0.223,0.06,-0.09,0.85,0.007
1960-08-30,-1.0130000000000001,0.65,-0.54,0.48,0.007
1960-08-31,0.227,0.03,-0.15,0.22,0.007
1960-09-01,0.228,0.12,-0.22,0.86,0.008
1960-09-02,-0.092,0.08,0.13,-0.09,0.008
1960-09-06,-0.892,-0.1,0.07,0.0,0.008
1960-09-07,-1.212,0.08,0.33,0.13,0.008
1960-09-08,-0.032,0.1,0.16,0.4,0.008
1960-09-09,0.608,-0.13,0.04,0.15,0.008
1960-09-12,-0.642,-0.03,-0.07,-0.06,0.008
1960-09-13,0.168,-0.28,0.2,0.18,0.008
1960-09-14,-0.742,0.07,-0.17,0.06,0.008
1960-09-15,-0.392,-0.22,0.09,-0.18,0.008
1960-09-16,-0.172,-0.06,0.39,-0.13,0.008
1960-09-19,-2.282,-0.21,0.69,-1.47,0.008
1960-09-20,0.28800000000000003,-0.14,-0.25,0.26,0.008
1960-09-21,1.058,0.01,-0.31,0.42,0.008
1960-09-22,-0.372,0.3,-0.03,0.5,0.008
1960-09-23,-0.902,0.1,-0.02,-0.15,0.008
1960-09-26,-1.472,-0.6,0.74,-0.89,0.008
1960-09-27,-0.282,0.04,-0.05,0.18,0.008
1960-09-28,-0.862,-0.33,0.22,-0.3,0.008
1960-09-29,0.28800000000000003,-0.15,0.08,0.07,0.008
1960-09-30,1.788,0.21,-0.31,0.12,0.008
1960-10-03,-0.26,-0.18,0.14,0.28,0.01
1960-10-04,-0.74,-0.24,0.22,0.39,0.01
1960-10-05,0.7,-0.58,0.36,-0.11,0.01
1960-10-06,0.6,0.18,-0.06,0.14,0.01
1960-10-07,0.56,-0.3,-0.03,0.0,0.01
1960-10-10,0.14,-0.06,-0.21,0.29,0.01
1960-10-11,0.11,-0.27,0.24,0.22,0.01
1960-10-12,-0.12000000000000001,-0.22,0.5,-0.12,0.01
1960-10-13,0.84,-0.41,0.08,0.21,0.01
1960-10-14,0.54,0.0,-0.07,-0.17,0.01
1960-10-17,-0.35,0.14,0.24,-0.18,0.01
1960-10-18,-0.51,0.13,0.12,0.47,0.01
1960-10-19,-0.19999999999999998,-0.09,0.15,0.05,0.01
1960-10-20,-0.79,-0.03,0.3,-0.14,0.01
1960-10-21,-0.99,-0.28,0.58,-0.22,0.01
1960-10-24,-1.28,-0.83,0.49,0.38,0.01
1960-10-25,-0.74,-0.26,0.34,0.06,0.01
1960-10-26,1.44,-0.17,-0.52,-0.12,0.01
1960-10-27,1.1300000000000001,-0.28,-0.21,-0.31,0.01
1960-10-28,-0.45,0.1,0.12,0.03,0.01
1960-10-31,-0.07,-0.49,0.15,0.16,0.01
1960-11-01,0.997,-0.11,-0.58,-0.35,0.007
1960-11-02,0.527,-0.21,0.35,-0.19,0.007
1960-11-03,0.427,-0.17,0.45,-0.48,0.007
1960-11-04,0.857,-0.17,-0.14,-0.42,0.007
1960-11-07,0.40700000000000003,-0.27,-0.15,-0.38,0.007
1960-11-09,0.427,-0.43,-0.09,-0.09,0.007
1960-11-10,1.4269999999999998,0.6,-0.74,-0.83,0.007
1960-11-11,-0.433,0.79,-0.09,0.3,0.007
1960-11-14,-0.383,0.1,0.02,0.77,0.007
1960-11-15,0.497,-0.24,-0.05,0.42,0.007
1960-11-16,-0.163,0.03,-0.25,0.41,0.007
1960-11-17,-0.253,-0.06,0.04,0.65,0.007
1960-11-18,0.527,-0.1,-0.31,0.53,0.007
1960-11-21,0.28700000000000003,-0.24,-0.06,0.65,0.007
1960-11-22,-0.333,0.36,-0.54,0.24,0.007
1960-11-23,0.23700000000000002,0.15,-0.03,0.45,0.007
1960-11-25,0.667,0.01,-0.46,0.19,0.007
1960-11-28,-0.11299999999999999,0.3,-0.03,0.59,0.007
1960-11-29,-0.323,-0.04,0.14,0.55,0.007
1960-11-30,-0.503,0.05,0.24,0.6,0.007
1960-12-01,-0.383,-0.01,-0.02,0.55,0.007
1960-12-02,0.167,0.49,-0.26,0.36,0.007
1960-12-05,-0.183,-0.06,0.07,0.79,0.007
1960-12-06,0.467,-0.27,-0.04,-0.04,0.007
1960-12-07,0.947,-0.1,-0.18,-0.57,0.007
1960-12-08,0.227,-0.04,0.01,0.16,0.007
1960-12-09,0.897,-0.02,-0.15,-1.15,0.007
1960-12-12,0.387,0.04,-0.31,-0.28,0.007
1960-12-13,0.137,-0.06,-0.29,0.16,0.007
1960-12-14,-0.073,0.23,-0.31,0.16,0.007
1960-12-15,-0.193,0.32,0.23,-0.11,0.007
1960-12-16,0.917,-0.6,-0.04,-0.62,0.007
1960-12-19,-0.123,0.14,-0.42,0.37,0.007
1960-12-20,-0.063,0.1,-0.32,0.11,0.007
1960-12-21,0.727,-0.69,0.04,0.62,0.007
1960-12-22,-0.253,-0.14,0.88,-0.35,0.007
1960-12-23,0.067,0.17,-0.08,-0.39,0.007
1960-12-27,0.14700000000000002,-0.42,0.14,0.51,0.007
1960-12-28,0.40700000000000003,-0.3,0.12,0.06,0.007
1960-12-29,0.487,-0.25,0.2,0.1,0.007
1960-12-30,0.067,-0.01,-0.02,0.25,0.007
1961-01-03,-0.871,0.46,0.71,-1.59,0.009
1961-01-04,1.319,-0.16,0.4,-2.05,0.009
1961-01-05,0.399,0.5,0.72,-0.51,0.009
1961-01-06,-0.101,0.27,0.13,0.18,0.009
1961-01-09,0.599,0.37,0.63,-1.03,0.009
1961-01-10,0.259,0.13,0.06,-0.5,0.009
1961-01-11,0.299,0.03,0.18,0.47,0.009
1961-01-12,0.299,0.2,0.26,0.0,0.009
1961-01-13,0.429,-0.18,-0.03,-0.21,0.009
1961-01-16,-0.031,0.13,-0.1,0.12,0.009
1961-01-17,-0.351,0.18,0.27,0.67,0.009
1961-01-18,0.659,0.29,0.31,-0.54,0.009
1961-01-19,0.169,-0.17,0.41,-0.12,0.009
1961-01-20,0.369,0.16,-0.11,-0.28,0.009
1961-01-23,0.519,-0.05,0.18,0.14,0.009
1961-01-24,0.23900000000000002,-0.32,-0.37,0.59,0.009
1961-01-25,0.079,-0.26,0.0,0.43,0.009
1961-01-26,0.119,-0.27,-0.27,0.25,0.009
1961-01-27,0.9390000000000001,-0.21,0.16,-0.17,0.009
1961-01-30,1.1789999999999998,-0.4,-0.33,-0.32,0.009
1961-01-31,-0.301,-0.1,0.19,0.1,0.009
1961-02-01,0.318,0.08,0.16,-0.16,0.008
1961-02-02,0.6880000000000001,0.29,-0.14,0.2,0.008
1961-02-03,-0.152,0.25,0.1,0.08,0.008
1961-02-06,-0.592,0.39,0.04,0.56,0.008
1961-02-07,-0.022,0.4,0.0,0.64,0.008
1961-02-08,0.958,0.21,0.24,0.17,0.008
1961-02-09,-0.212,0.27,0.29,1.1,0.008
1961-02-10,-0.782,0.24,-0.16,0.15,0.008
1961-02-13,-0.532,0.49,-0.1,0.03,0.008
1961-02-14,0.578,0.38,-0.19,-0.08,0.008
1961-02-15,0.758,-0.16,0.64,-0.37,0.008
1961-02-16,0.618,-0.2,0.19,-0.27,0.008
1961-02-17,-0.242,0.47,-0.06,-0.22,0.008
1961-02-20,0.438,0.06,-0.13,-0.26,0.008
1961-02-21,0.10800000000000001,0.34,-0.33,0.55,0.008
1961-02-23,0.428,0.07,-0.15,0.7,0.008
1961-02-24,0.368,0.05,-0.19,-0.02,0.008
1961-02-27,0.778,0.14,-0.22,-0.35,0.008
1961-02-28,0.198,-0.01,-0.55,-0.21,0.008
1961-03-01,-0.0010000000000000009,0.03,-0.3,0.02,0.009
1961-03-02,0.659,0.0,-0.08,0.09,0.009
1961-03-03,0.14900000000000002,0.15,-0.17,0.05,0.009
1961-03-06,0.169,0.08,-0.26,0.05,0.009
1961-03-07,-0.711,0.41,0.03,0.34,0.009
1961-03-08,0.06899999999999999,0.52,-0.78,0.51,0.009
1961-03-09,0.079,0.39,0.69,0.33,0.009
1961-03-10,0.079,0.08,-0.01,0.32,0.009
1961-03-13,0.259,0.01,0.02,0.24,0.009
1961-03-14,-0.391,0.29,-0.1,0.39,0.009
1961-03-15,0.379,-0.06,0.08,0.1,0.009
1961-03-16,0.999,-0.12,-0.01,-0.11,0.009
1961-03-17,0.589,0.04,-0.36,-0.57,0.009
1961-03-20,0.429,0.12,-0.03,0.1,0.009
1961-03-21,-0.141,0.2,0.54,-0.41,0.009
1961-03-22,-0.09100000000000001,0.23,0.49,0.09,0.009
1961-03-23,-0.311,-0.27,-0.12,0.52,0.009
1961-03-24,-0.12100000000000001,-0.11,0.05,0.03,0.009
1961-03-27,-0.061000000000000006,0.48,0.12,0.36,0.009
1961-03-28,0.06899999999999999,0.57,0.15,0.8,0.009
1961-03-29,0.779,-0.11,-0.52,0.41,0.009
1961-03-30,0.23900000000000002,0.17,-0.17,0.27,0.009
1961-04-03,0.789,0.15,-0.11,1.04,0.009
1961-04-04,0.028999999999999998,-0.08,-0.31,-0.37,0.009
1961-04-05,-0.301,-0.42,0.5,0.0,0.009
1961-04-06,0.279,-0.35,0.32,0.18,0.009
1961-04-07,0.519,0.04,0.05,0.55,0.009
1961-04-10,0.829,-0.11,-0.07,0.1,0.009
1961-04-11,0.049,-0.26,-0.2,-0.67,0.009
1961-04-12,-0.451,0.03,0.14,0.31,0.009
1961-04-13,0.019,0.08,-0.08,0.7,0.009
1961-04-14,0.229,0.3,0.05,0.37,0.009
1961-04-17,0.479,0.19,0.19,0.38,0.009
1961-04-18,-0.731,0.35,0.02,-0.17,0.009
1961-04-19,-0.501,0.02,0.36,0.02,0.009
1961-04-20,-0.011000000000000001,0.35,-0.04,0.49,0.009
1961-04-21,-0.011000000000000001,0.21,0.31,-0.1,0.009
1961-04-24,-2.201,-0.39,0.11,-0.79,0.009
1961-04-25,1.4689999999999999,-0.12,0.01,0.84,0.009
1961-04-26,0.439,0.24,0.36,0.7,0.009
1961-04-27,-0.111,0.17,0.33,0.44,0.009
1961-04-28,-0.291,-0.31,0.19,-0.17,0.009
1961-05-01,-0.20199999999999999,-0.04,0.1,0.14,0.008
1961-05-02,0.768,-0.09,-0.14,-0.1,0.008
1961-05-03,0.808,-0.03,0.25,-0.25,0.008
1961-05-04,0.398,0.1,0.2,-0.13,0.008
1961-05-05,0.158,0.29,-0.26,-0.32,0.008
1961-05-08,-0.052,0.71,-0.2,0.55,0.008
1961-05-09,0.118,0.23,-0.03,0.08,0.008
1961-05-10,-0.022,0.04,0.09,-0.24,0.008
1961-05-11,0.038,0.39,-0.45,-0.37,0.008
1961-05-12,0.128,0.08,0.16,-0.06,0.008
1961-05-15,0.558,-0.02,0.35,-0.76,0.008
1961-05-16,0.448,-0.1,0.38,-0.51,0.008
1961-05-17,0.338,-0.4,0.5,-1.23,0.008
1961-05-18,-0.622,-0.43,-0.16,-0.68,0.008
1961-05-19,0.468,0.06,-0.17,0.01,0.008
1961-05-22,-0.642,0.22,0.27,0.33,0.008
1961-05-23,-0.162,-0.02,0.06,0.35,0.008
1961-05-24,-0.512,0.36,0.04,0.14,0.008
1961-05-25,-0.292,0.52,0.16,0.27,0.008
1961-05-26,0.6880000000000001,0.21,-0.6,0.44,0.008
1961-05-31,0.128,-0.14,-0.2,0.16,0.008
1961-06-01,-0.011000000000000001,-0.44,-0.28,-0.01,0.009
1961-06-02,0.20900000000000002,-0.17,-0.36,-0.38,0.009
1961-06-05,0.519,-0.45,0.01,0.09,0.009
1961-06-06,-0.251,-0.23,0.04,-0.07,0.009
1961-06-07,-0.411,-0.62,0.45,-0.52,0.009
1961-06-08,0.079,-0.1,-0.3,-0.6,0.009
1961-06-09,0.019,0.5,-0.07,0.53,0.009
1961-06-12,-0.691,0.08,-0.09,0.16,0.009
1961-06-13,-0.531,-0.09,0.16,-0.08,0.009
1961-06-14,0.229,-0.04,-0.15,-0.24,0.009
1961-06-15,-0.431,-0.08,-0.13,0.07,0.009
1961-06-16,-0.781,-0.14,-0.3,0.02,0.009
1961-06-19,-0.921,-0.39,0.05,-0.16,0.009
1961-06-20,0.849,-0.25,0.15,0.26,0.009
1961-06-21,0.049,-0.06,0.2,0.15,0.009
1961-06-22,-0.40099999999999997,-0.04,-0.02,0.33,0.009
1961-06-23,0.34900000000000003,-0.19,-0.04,0.15,0.009
1961-06-26,-1.0610000000000002,0.25,0.13,0.1,0.009
1961-06-27,-0.0010000000000000009,-0.17,-0.31,0.0,0.009
1961-06-28,0.219,0.02,0.45,0.24,0.009
1961-06-29,-0.111,0.02,0.19,0.12,0.009
1961-06-30,0.17900000000000002,0.02,0.15,0.09,0.009
1961-07-03,0.849,-0.36,-0.09,0.23,0.009
1961-07-05,0.629,0.32,-0.31,-0.02,0.009
1961-07-06,0.299,0.3,0.08,0.22,0.009
1961-07-07,-0.061000000000000006,0.02,-0.26,0.51,0.009
1961-07-10,-0.061000000000000006,-0.02,0.02,0.02,0.009
1961-07-11,-0.111,-0.26,0.4,-0.27,0.009
1961-07-12,-0.591,-0.43,0.34,-0.23,0.009
1961-07-13,-0.671,0.03,-0.09,-0.13,0.009
1961-07-14,0.629,-0.16,-0.03,0.04,0.009
1961-07-17,-0.771,0.15,-0.16,-0.04,0.009
1961-07-18,-0.591,-0.29,-0.03,0.23,0.009
1961-07-19,0.389,-0.24,-0.33,-0.26,0.009
1961-07-20,0.049,-0.23,0.11,0.11,0.009
1961-07-21,0.20900000000000002,-0.07,0.19,0.22,0.009
1961-07-24,-0.051,-0.14,0.0,-0.27,0.009
1961-07-25,0.579,-0.02,0.02,-0.28,0.009
1961-07-26,0.879,-0.1,0.49,-0.48,0.009
1961-07-27,1.109,-0.18,0.06,0.06,0.009
1961-07-28,0.159,-0.12,-0.41,0.2,0.009
1961-07-31,0.09899999999999999,-0.08,-0.06,-0.11,0.009
1961-08-01,0.876,-0.24,-0.29,-0.11,0.006
1961-08-02,-0.544,0.01,0.46,-0.56,0.006
1961-08-03,0.536,-0.09,-0.18,-0.02,0.006
1961-08-04,0.616,-0.31,0.4,0.09,0.006
1961-08-07,0.116,-0.24,-0.11,0.25,0.006
1961-08-08,0.20600000000000002,-0.21,0.07,-0.24,0.006
1961-08-09,0.006,-0.03,-0.07,0.12,0.006
1961-08-10,0.356,-0.11,-0.14,0.22,0.006
1961-08-11,0.20600000000000002,0.09,-0.47,0.1,0.006
1961-08-14,-0.524,-0.01,0.13,0.12,0.006
1961-08-15,-0.194,-0.03,-0.12,0.24,0.006
1961-08-16,0.336,-0.08,0.01,-0.03,0.006
1961-08-17,0.526,-0.03,0.04,0.19,0.006
1961-08-18,0.276,0.01,0.27,-0.01,0.006
1961-08-21,0.166,-0.41,-0.05,0.46,0.006
1961-08-22,0.016,-0.03,0.09,-0.11,0.006
1961-08-23,-0.604,-0.19,0.4,0.46,0.006
1961-08-24,-0.544,0.16,-0.18,0.5,0.006
1961-08-25,0.136,0.11,-0.02,-0.06,0.006
1961-08-28,0.046,0.15,-0.25,0.01,0.006
1961-08-29,-0.074,-0.02,0.03,0.07,0.006
1961-08-30,0.436,-0.01,-0.19,0.18,0.006
1961-08-31,0.336,-0.16,-0.12,0.14,0.006
1961-09-01,0.218,0.17,-0.23,0.2,0.008
1961-09-05,-0.332,0.14,-0.12,0.1,0.008
1961-09-06,0.668,-0.44,-0.12,0.21,0.008
1961-09-07,-0.212,-0.46,0.26,-0.08,0.008
1961-09-08,-0.672,-0.26,0.1,0.12,0.008
1961-09-11,-0.822,0.01,0.22,-0.16,0.008
1961-09-12,0.978,-0.06,-0.16,0.36,0.008
1961-09-13,0.028,0.02,-0.24,-0.2,0.008
1961-09-14,-0.742,0.25,-0.01,-0.2,0.008
1961-09-15,0.10800000000000001,0.06,-0.12,-0.05,0.008
1961-09-18,-0.642,-0.23,-0.2,-0.13,0.008
1961-09-19,-0.792,0.07,0.05,0.02,0.008
1961-09-20,0.468,-0.28,0.44,-0.12,0.008
1961-09-21,0.048,-0.02,0.09,0.37,0.008
1961-09-22,-0.412,-0.15,0.38,0.07,0.008
1961-09-25,-1.412,-0.09,0.34,-0.37,0.008
1961-09-26,0.028,-0.18,-0.13,-0.05,0.008
1961-09-27,1.028,-0.05,-0.66,0.15,0.008
1961-09-28,0.20800000000000002,0.09,-0.24,0.48,0.008
1961-09-29,0.28800000000000003,0.3,-0.29,0.3,0.008
1961-10-02,0.038,-0.05,-0.33,0.25,0.008
1961-10-03,-0.07200000000000001,-0.25,0.17,0.16,0.008
1961-10-04,0.668,0.13,0.44,0.14,0.008
1961-10-05,0.858,-0.17,-0.2,0.2,0.008
1961-10-06,0.278,-0.04,0.1,0.22,0.008
1961-10-09,0.018000000000000002,-0.22,0.07,0.19,0.008
1961-10-10,0.268,-0.12,-0.23,0.13,0.008
1961-10-11,-0.002,-0.02,0.53,0.07,0.008
1961-10-12,-0.002,0.17,-0.1,0.3,0.008
1961-10-13,-0.132,0.15,-0.03,-0.19,0.008
1961-10-16,-0.252,0.13,-0.24,0.14,0.008
1961-10-17,0.10800000000000001,0.06,-0.04,0.31,0.008
1961-10-18,0.478,-0.22,0.25,0.06,0.008
1961-10-19,0.218,-0.4,-0.01,0.26,0.008
1961-10-20,0.028,-0.09,-0.07,0.3,0.008
1961-10-23,-0.602,-0.08,0.06,0.23,0.008
1961-10-24,-0.142,-0.24,-0.21,0.19,0.008
1961-10-25,0.488,-0.22,-0.22,-0.14,0.008
1961-10-26,0.218,-0.09,-0.12,0.11,0.008
1961-10-27,-0.132,0.08,0.1,-0.31,0.008
1961-10-30,0.10800000000000001,-0.03,0.21,-0.13,0.008
1961-10-31,0.308,-0.14,-0.02,0.09,0.008
1961-11-01,0.218,0.07,-0.04,0.1,0.008
1961-11-02,0.508,-0.09,-0.18,-0.22,0.008
1961-11-03,0.578,0.07,-0.04,0.38,0.008
1961-11-06,0.798,-0.1,-0.35,0.02,0.008
1961-11-08,1.178,0.08,-0.1,-0.44,0.008
1961-11-09,-0.012,0.18,0.06,0.17,0.008
1961-11-10,0.448,0.25,-0.5,0.2,0.008
1961-11-13,0.338,0.29,-0.61,0.05,0.008
1961-11-14,0.548,-0.08,-0.41,0.06,0.008
1961-11-15,-0.022,-0.1,-0.09,-0.1,0.008
1961-11-16,-0.012,0.04,-0.21,0.63,0.008
1961-11-17,0.028,0.12,0.13,0.23,0.008
1961-11-20,0.168,-0.12,0.07,0.29,0.008
1961-11-21,0.088,0.14,-0.04,0.29,0.008
1961-11-22,-0.062000000000000006,0.2,0.27,0.29,0.008
1961-11-24,0.258,0.35,0.04,0.01,0.008
1961-11-27,-0.012,0.09,0.06,0.31,0.008
1961-11-28,0.008,0.1,0.08,0.26,0.008
1961-11-29,-0.052,-0.27,0.25,-0.06,0.008
1961-11-30,-0.472,-0.06,0.46,-0.18,0.008
1961-12-01,0.609,0.07,0.03,-0.44,0.009
1961-12-04,0.229,-0.09,0.38,-0.15,0.009
1961-12-05,-0.111,-0.32,-0.01,-0.11,0.009
1961-12-06,0.129,-0.25,0.16,-0.15,0.009
1961-12-07,-0.371,0.15,0.16,0.06,0.009
1961-12-08,0.46900000000000003,-0.26,-0.09,0.02,0.009
1961-12-11,0.379,-0.29,0.25,-0.31,0.009
1961-12-12,0.309,-0.29,-0.22,-0.41,0.009
1961-12-13,-0.151,0.1,-0.15,-0.12,0.009
1961-12-14,-0.711,-0.19,0.43,-0.26,0.009
1961-12-15,-0.020999999999999998,0.07,-0.03,-0.18,0.009
1961-12-18,-0.371,-0.02,0.4,-0.07,0.009
1961-12-19,-0.641,0.25,-0.02,0.12,0.009
1961-12-20,-0.181,0.39,-0.08,0.14,0.009
1961-12-21,-0.331,0.19,0.31,-0.15,0.009
1961-12-22,0.049,-0.02,0.15,-0.48,0.009
1961-12-26,0.06899999999999999,-0.29,0.53,-0.25,0.009
1961-12-27,0.799,-0.23,-0.4,-0.27,0.009
1961-12-28,0.019,-0.1,-0.34,0.07,0.009
1961-12-29,-0.151,0.21,0.19,-0.12,0.009
1962-01-02,-0.789,0.87,0.58,-0.93,0.011
1962-01-03,0.251,0.22,0.97,-0.87,0.011
1962-01-04,-0.819,0.01,0.66,-0.41,0.011
1962-01-05,-1.3290000000000002,0.07,0.32,-0.51,0.011
1962-01-08,-0.739,0.22,0.32,-0.25,0.011
1962-01-09,0.031,-0.12,0.34,0.36,0.011
1962-01-10,-0.22899999999999998,0.01,-0.2,0.0,0.011
1962-01-11,0.621,-0.05,0.08,0.3,0.011
1962-01-12,0.341,0.18,0.25,0.4,0.011
1962-01-15,-0.22899999999999998,0.07,0.07,0.14,0.011
1962-01-16,-0.519,0.18,0.04,-0.21,0.011
1962-01-17,-0.999,0.25,0.39,-0.22,0.011
1962-01-18,0.061,0.14,-0.03,-0.11,0.011
1962-01-19,0.5710000000000001,0.41,0.23,0.43,0.011
1962-01-22,-0.009000000000000001,-0.09,-0.16,0.24,0.011
1962-01-23,-0.6789999999999999,0.13,0.1,-0.18,0.011
1962-01-24,0.21100000000000002,-0.39,0.08,-0.08,0.011
1962-01-25,-0.11900000000000001,0.18,0.28,0.04,0.011
1962-01-26,-0.27899999999999997,-0.03,0.52,-0.46,0.011
1962-01-29,-0.319,-0.24,0.37,0.04,0.011
1962-01-30,0.341,-0.1,0.24,0.14,0.011
1962-01-31,0.951,-0.14,-0.26,0.17,0.011
1962-02-01,0.561,-0.53,0.22,0.4,0.011
1962-02-02,0.781,-0.25,0.01,-0.04,0.011
1962-02-05,0.171,0.03,0.06,-0.11,0.011
1962-02-06,0.231,0.04,-0.22,-0.3,0.011
1962-02-07,0.711,-0.23,0.18,-0.07,0.011
1962-02-08,0.191,0.08,-0.16,-0.43,0.011
1962-02-09,-0.08900000000000001,0.05,-0.13,0.2,0.011
1962-02-12,-0.029,-0.04,0.3,-0.07,0.011
1962-02-13,0.031,0.2,0.01,0.24,0.011
1962-02-14,-0.03900000000000001,-0.01,0.12,0.19,0.011
1962-02-15,0.431,-0.32,0.27,-0.04,0.011
1962-02-16,-0.219,0.26,0.13,-0.09,0.011
1962-02-19,-0.22899999999999998,-0.19,0.39,-0.3,0.011
1962-02-20,0.341,-0.24,0.1,-0.54,0.011
1962-02-21,-0.479,0.15,-0.13,0.12,0.011
1962-02-23,-0.19899999999999998,-0.07,0.04,0.15,0.011
1962-02-26,-0.489,-0.1,0.03,-0.15,0.011
1962-02-27,0.15100000000000002,-0.12,-0.08,0.05,0.011
1962-02-28,0.171,0.16,-0.33,-0.12,0.011
1962-03-01,0.329,0.0,-0.06,-0.09,0.009
1962-03-02,-0.061000000000000006,0.3,0.0,0.02,0.009
1962-03-05,-0.211,0.13,-0.21,0.14,0.009
1962-03-06,-0.321,0.35,-0.22,0.08,0.009
1962-03-07,-0.111,-0.01,-0.2,0.17,0.009
1962-03-08,0.739,-0.08,-0.27,-0.42,0.009
1962-03-09,0.299,0.19,-0.1,0.35,0.009
1962-03-12,-0.011000000000000001,0.23,-0.28,0.02,0.009
1962-03-13,0.28900000000000003,-0.3,0.18,-0.46,0.009
1962-03-14,0.40900000000000003,-0.27,-0.1,0.08,0.009
1962-03-15,0.17900000000000002,-0.1,-0.11,0.44,0.009
1962-03-16,-0.07100000000000001,0.15,-0.05,0.29,0.009
1962-03-19,-0.181,0.02,0.14,0.11,0.009
1962-03-20,-0.251,-0.09,0.08,0.05,0.009
1962-03-21,-0.20099999999999998,0.03,0.08,0.36,0.009
1962-03-22,-0.131,0.4,-0.36,0.44,0.009
1962-03-23,0.089,-0.07,-0.21,0.11,0.009
1962-03-26,-0.751,0.23,-0.14,-0.3,0.009
1962-03-27,-0.261,-0.12,0.3,0.04,0.009
1962-03-28,0.499,-0.1,0.15,-0.18,0.009
1962-03-29,-0.081,0.13,-0.2,0.1,0.009
1962-03-30,-0.651,-0.35,-0.01,0.25,0.009
1962-04-02,-0.299,-0.01,-0.13,0.12,0.011
1962-04-03,-0.819,-0.11,0.0,-0.1,0.011
1962-04-04,-0.529,-0.04,0.06,0.17,0.011
1962-04-05,0.621,-0.12,-0.04,0.26,0.011
1962-04-06,-0.079,0.23,0.05,0.45,0.011
1962-04-09,-0.779,-0.35,-0.1,0.24,0.011
1962-04-10,0.331,-0.13,0.02,-0.01,0.011
1962-04-11,-0.189,0.22,0.07,-0.33,0.011
1962-04-12,-1.0590000000000002,-0.1,0.0,-0.22,0.011
1962-04-13,0.14100000000000001,-0.18,0.11,-0.03,0.011
1962-04-16,-0.369,-0.15,0.14,0.62,0.011
1962-04-17,0.521,-0.39,0.24,-0.04,0.011
